,AExpo,CExpo,DExpo,EExpo,FExpo,GExpo,HExpo,IExpo,KExpo,LExpo,MExpo,NExpo,PExpo,QExpo,RExpo,SExpo,TExpo,VExpo,WExpo,XExpo,YExpo
P05156,0.02796823156329789,0.023399481601639533,0.07512150201657959,0.07412148377767129,0.044581076721312014,0.031010004506230725,0.03324263112321098,0.026244528217973264,0.15053281183199801,0.06370487984165248,0.021461128422872806,0.0610133415067937,0.028469389849967615,0.06425109345524176,0.09167570469085361,0.047832789408159194,0.05332353276553397,0.03199889157293896,0.01334691744911792,0.0,0.03670057967695447
P05160,0.01572102375768673,0.012471549322849999,0.042773245412913066,0.14091769857243133,0.028752082991075192,0.03512934605462664,0.031289689433988695,0.040787140125658365,0.12378369908714894,0.07262039679033562,0.01361065712699058,0.05453148283559664,0.03974546299369712,0.04705661130092484,0.08281380694787309,0.057372223770882774,0.0698257931184221,0.021874284990464177,0.008852513241308308,0.0,0.0600712921251263
P05166,0.07637459815354104,0.00954938112744334,0.06686542221497548,0.08931759116347293,0.035724254153535515,0.03588186338563627,0.03169156182096741,0.03516617284657737,0.08976338940457572,0.0607789451406328,0.02323489477776725,0.049543014515798595,0.04252966177798539,0.04072414050548571,0.13187659367707633,0.04431155641067352,0.04460124959775795,0.059610166253855915,0.005999773188414335,0.0,0.02645576988382702
P05204,0.12355860081419623,0.0,0.07394545407934007,0.08913945716883252,0.0,0.05796480661428759,0.0,0.0,0.33339904548040955,0.013019806306215527,0.015607072219623132,0.03138075656824002,0.11057924507268871,0.03776895791494679,0.06619970778245808,0.016674755363482213,0.009332465985229701,0.021429868630049538,0.0,0.0,0.0
P05496,0.078050466382092,0.013550364643477896,0.013667843345820338,0.01690083069971944,0.11725075000752057,0.02699565252370158,0.0,0.07540946673146792,0.030205552843012066,0.11011429507750542,0.048175675795415596,0.037508213231023046,0.04815768980929622,0.068745103053034,0.09612128412095382,0.08595164271315071,0.040628540626926564,0.06073019430469448,0.0,0.0,0.03183643409118829
P05543,0.041253537980825844,0.011626266779412727,0.05984617536865751,0.1203924042660482,0.02732952999271099,0.022155630023951087,0.04788342353006907,0.02156148764720089,0.13683594190064854,0.07984451971894539,0.02995774927108916,0.06056084835641276,0.046126972575142366,0.06538065673024056,0.02675572287263006,0.07361074665419196,0.06024928856975646,0.04138505517409103,0.006418440889234226,0.0,0.020825601698741397
P05546,0.02934250576040383,0.00037021940407997903,0.08693492491089978,0.10558014212220766,0.033422883920067925,0.0274447881441643,0.029627147145913982,0.037049931368693154,0.12959155035101316,0.07661487154618668,0.02330749248899753,0.07775245953247288,0.033160658615934556,0.06153435558872753,0.07798811405906206,0.05956218211475556,0.051153484122077784,0.02873429007577241,0.01508225778751265,0.0,0.015745740941056498
P06310,0.016949852266276978,0.0010033696695172516,0.06209263357108232,0.026648221859132168,0.005790884023935519,0.06433557513216402,0.015368867050306514,0.003164794591162488,0.017650236817999255,0.12588491854885453,0.04922266294900734,0.0220138435235139,0.09574045010192096,0.07757311329372929,0.11654607401518306,0.12887354654548192,0.04285218364105711,0.05165775058169814,0.0437481023214029,0.0,0.032882919496574334
P06312,0.026362485997789373,0.0009642461152171958,0.04964254422831273,0.04034622894753058,0.022179252488943473,0.04238449563210849,0.0,0.039966971278314715,0.04926492266762787,0.0901894838374461,0.027620540861545136,0.0361476078226364,0.061200547076280455,0.09731410485107378,0.045314602044937244,0.13373967740994713,0.0700895777188212,0.05632403990362413,0.02802446815987243,0.0,0.08292420295797155
P06331,0.044665937858540894,0.0011580728129626603,0.02170694848791211,0.025822522042658187,0.04264670361803397,0.03564400281638371,0.04258461365461237,0.01037864902670064,0.097688404826923,0.13316570229101415,0.03440078931632391,0.04085643751825163,0.044284954860350396,0.05728785463057265,0.05117168794491685,0.11483318512993547,0.05242587753078637,0.0443538855945825,0.06048515211468391,0.0,0.04443861792385491
P06396,0.07809810697825492,0.005954162219174364,0.07425575206341338,0.10610165703205605,0.012376140616479247,0.049098487274804974,0.019779124315590386,0.00790350538979065,0.10783048895598794,0.05820426091707847,0.014414093049594573,0.05187575304563513,0.06552726962960974,0.071159721365102,0.11084295768516744,0.04656397802823361,0.05017434564159762,0.04323208394160212,0.0074301708183490845,0.0,0.019177941032478787
P06576,0.07090396852358087,0.0,0.061229860076002555,0.13552344558462642,0.02162798826060367,0.04647471080075274,0.02855125192080701,0.030589397936417,0.09212581133773555,0.06804702256744385,0.027186219346767727,0.017476110071644246,0.06649012629006537,0.0678907869888143,0.10298532247070742,0.049034585426187265,0.04697508015171363,0.04367089466419613,0.0,0.0,0.02321741758193493
P06681,0.025768414945702516,0.010654880923749279,0.06408615843537435,0.09578298372366739,0.03207607119476499,0.04228802762197995,0.02825125360857742,0.01917548717922692,0.09852681954392235,0.07247661710000688,0.026067245938631193,0.08349765749047676,0.05492013234938172,0.06810291652735602,0.09938230542198732,0.07299955023632458,0.04950109130911613,0.02697434747352611,0.011044657709585667,0.0,0.01842338126664215
P06702,0.01684083998550255,0.012399135061629454,0.04709672669705641,0.15473370925712562,0.018843906222184702,0.04801571566196357,0.10066775108210728,0.023430403762005433,0.15436098064674922,0.052230926769695644,0.06266428714904791,0.06467466580210889,0.04753315293268704,0.05088804285875896,0.03849721237701255,0.014262079705386526,0.05666286209630867,0.016985834580499508,0.015005638485889797,0.0,0.00420612886627965
P06727,0.04665262304185962,0.0,0.05023777559893904,0.1572148930629025,0.03306085357290074,0.016656052191490987,0.024085578757424012,0.006872234741287861,0.09865457412679986,0.11342535894271978,0.016334324912479953,0.03474054252886403,0.029020714879116817,0.13942847101435463,0.09999300172217122,0.03421617699687527,0.02969908296915024,0.043033219452452684,0.0038258548532488163,0.0,0.022848666634962427
P06733,0.03972834144482089,0.0021738530783124766,0.08271203044880905,0.11132769410957791,0.025283430599512748,0.046356719758050294,0.014620615813307779,0.021744171168211784,0.22367157225402773,0.04874901927561546,0.014200523356623838,0.07705491548375763,0.03489488462362801,0.03417688191427436,0.0881753798867741,0.055893683991909554,0.028628571783715508,0.02446398372364517,0.005167249901674867,0.0,0.020976477383750993
P06899,0.05927282330159231,0.0,0.028565532842066137,0.0633982655312579,0.015133683254110509,0.02647500113908388,0.02380725799808139,0.03670084034955324,0.25636113871831023,0.03472639645080491,0.027007360795368196,0.019121402317507096,0.054458105476381795,0.02836316922942999,0.10143079901575561,0.07841310747746921,0.05491199534232235,0.040976507056524926,0.0,0.0,0.05087661370438044
P07225,0.032306800969050906,0.020082873307957334,0.06754880416099511,0.12027060016409344,0.01739120237462681,0.029893135596685428,0.022379939352732154,0.028749828529487303,0.13809083084852208,0.07670537724891377,0.012163150419986514,0.08217108362486203,0.048994602653889656,0.05802164137290284,0.06684630091271276,0.06542681005115816,0.034763420040092315,0.04544896235403711,0.006781411936793174,0.0,0.025963224080500644
P07339,0.06365645680897572,0.013146893031832647,0.06131707884637215,0.06548713094725328,0.006717313559831248,0.04267634544644307,0.023247177747433186,0.03439501414698058,0.13331580486345157,0.09138258243385547,0.02087057906808081,0.031678916901784926,0.08064029527830414,0.06669922669255135,0.06118988626004045,0.08850377293864856,0.04192197005120612,0.037524340632988554,0.006854995061269976,0.0,0.02877421928269483
P07357,0.042584907009090456,0.02447323521185284,0.08674161749673218,0.09658679806237129,0.03600250671506628,0.045763894517930524,0.013822321508794207,0.029803434751481058,0.08929643574469454,0.04392138938117724,0.022392601639787048,0.04429304398969918,0.02744528061928024,0.09415949692782556,0.10277197881494417,0.06250049136115542,0.05069886008892515,0.039478639948493134,0.016555419610643975,0.0,0.030707646600055254
P07358,0.032008065379532026,0.025296328786429158,0.053932419588641846,0.09478597312333888,0.03211846386561964,0.03527909147830587,0.025689134580414705,0.020595345497050662,0.10168779521876926,0.05499485056244478,0.016354113970223193,0.06105529071558779,0.0420693703075035,0.06366571025092783,0.12538900253012672,0.07939700273291198,0.039778929328495534,0.03360670434250723,0.020760443013430524,0.0,0.04153596472773815
P07360,0.06945739786740295,0.005801000777835225,0.06392225722548407,0.0641257414952179,0.030387127935601693,0.04379727755077971,0.03042850292023666,0.01121390894722768,0.032560513345963944,0.12495541226738316,0.018338183240335062,0.009035516684418802,0.06543915889854296,0.13139679198317936,0.1338752741313424,0.04364876324418544,0.05932803231985968,0.03104316627046266,0.007309446819253821,0.0,0.023936526075287155
P07384,0.023648741985978782,0.004339431671688675,0.09177536795186335,0.13512954294550567,0.026282449650757433,0.03772335823335034,0.013828775898176056,0.020672730575700602,0.11100660720204189,0.05253296941025965,0.016341740344531952,0.05111632248763962,0.034676185954789315,0.059097262876639176,0.14294732076222805,0.052157467138410504,0.0470296266026831,0.034821286084409896,0.015372398348037454,0.0,0.02950041387530977
P07437,0.03846009765797828,0.0038728911494881235,0.0955905329164001,0.1672738477464239,0.03154323584267917,0.04041629993059189,0.025701773907164757,0.009963315473273109,0.08090842329680807,0.0323009321761078,0.022858392299947478,0.04459795444953629,0.04365075301569232,0.07557631494105127,0.11159779089338857,0.04551690192058668,0.05860134363864234,0.02643045264794604,0.013194690457187583,0.0,0.031944055639106385
P07737,0.04701032590571809,0.002078901851405379,0.09586329046748993,0.04713760707404911,0.025098011996825768,0.08304468327538808,0.020360747225442954,0.011802510503580728,0.12971540174957788,0.04216482479830359,0.03330736040250965,0.05298150926437537,0.04205800724350779,0.05870538858190412,0.07664889259509432,0.059265383963248104,0.06340945164413421,0.04814285174178263,0.010106146728240421,0.0,0.051098702987421876
P07910,0.04564294085553593,0.0007260521550649271,0.10917229916526423,0.12430796280334074,0.013852797986844537,0.04113513989665446,0.004767405266163822,0.02267588529607184,0.14786853182763116,0.05422146012277388,0.029103224959725824,0.05008636984775086,0.03391490833038483,0.0485137706799263,0.08887946992620722,0.0913829225150105,0.02145274727399738,0.053265057679459306,0.0,0.0,0.019031053412192654
P07996,0.028262603412882392,0.023209331352008505,0.11453254868120785,0.0768459397511271,0.01777009958647204,0.04573436117546608,0.032857126247430604,0.02861676270390296,0.09520366463176914,0.03734582373157569,0.012767228767470908,0.09304365749453505,0.06855450917688709,0.056114161576102266,0.08330167999318146,0.05396565929469372,0.050786625638624794,0.03723529625014375,0.016950825159110332,0.0,0.0269020953754093
P08185,0.0489153765944406,0.008513560416887535,0.0689937139613509,0.08362991726356986,0.01738374567151426,0.030198955781354977,0.033864105547735876,0.01366007961556371,0.0803433868920416,0.09282713737590513,0.02484115610255279,0.07098823803861498,0.03952743850723758,0.08046818422700155,0.04867076965836249,0.0721980685662855,0.08330633911589709,0.04452782608474625,0.027869105355599364,0.0,0.029272895223337335
P08603,0.018816932776877248,0.01777355245768734,0.06271772791639373,0.12562276412162662,0.013464685892468213,0.036271933597420224,0.02833605232759017,0.03886098017202809,0.12095949626980375,0.04410174940610441,0.018277599578896263,0.06556964646605787,0.058737985404743336,0.05447741755559464,0.08454104015361727,0.06289720157460388,0.056375106593414145,0.031261988601836835,0.01875886339922561,0.0,0.042177275734009076
P08670,0.03713495145166691,0.0022265098585088658,0.0658650013225289,0.13265447145072007,0.02170375551183783,0.016969229650792762,0.015737222205524933,0.02628917158349773,0.05878776536156151,0.0992251029373233,0.02085562161669721,0.045532381694958435,0.021783616297745584,0.08605834635735042,0.14206959001435338,0.07950442743131247,0.05016756139081929,0.04297883665085177,0.002729624851659838,0.0,0.031726812360288965
P08697,0.028839243202125338,0.011226553178964148,0.05714130032405267,0.1074916827858623,0.035076844038212686,0.037256170724107716,0.023594856479217594,0.004942265039230358,0.07871240611526562,0.09246310053149143,0.02215884040788985,0.03720575790930487,0.09186319368146163,0.1251686493174658,0.07250810713813659,0.07202859949048031,0.03554999188210018,0.03327027848486229,0.02398117276794471,0.0,0.009520986501824017
P09104,0.03620542738033262,0.0021245058130097694,0.10815994520456261,0.15135262347985415,0.016674149000549168,0.04955154840812258,0.01718248915488561,0.02242674689410786,0.1397941876506529,0.06327971630357437,0.01029739752487317,0.05933933141087316,0.028295581755383298,0.047642268277518336,0.10560086868405098,0.05440544298913019,0.02706356503680786,0.02185859044926612,0.009225580785038162,0.0,0.029520033797406652
P09211,0.060373605349613196,0.0063722604890145374,0.09086285935025785,0.08111620930816192,0.008152546670929954,0.05896990688515585,0.006994597156483889,0.010163411126654469,0.11511917538989402,0.06550030548419888,0.025037881585197916,0.045710574725269855,0.07187956123973778,0.12349568863912111,0.05179516977670681,0.03929900340397055,0.05385371026146963,0.026934469836261916,0.007968980326559898,0.0,0.050400082995339816
P09871,0.027401333030418445,0.014218291768064693,0.07891211173852652,0.15190921534614862,0.0316874781419996,0.034899639674530435,0.019011404650384346,0.02052414162886559,0.10978004857261571,0.04016207232281543,0.02131134302081051,0.068572473815357,0.07782549887054048,0.0396147112749497,0.07349874201633345,0.04384066862569371,0.042937263765619745,0.04559507688879461,0.02017815528657115,0.0,0.03812032956096066
P0C0L4,0.03367243595881513,0.004781891752570283,0.07564113172508106,0.11467316265073464,0.023063573448156308,0.042176876141510125,0.027288017330338206,0.014503442122104259,0.09869458848327166,0.05807145014479599,0.013736379053565569,0.04300095023640221,0.06144464891985217,0.08472529694737682,0.12393145569893463,0.06835097249458623,0.0477412116236686,0.03363264134483508,0.011016566032884513,0.0,0.019853307890518125
P0C0L5,0.03422563479156926,0.004577393801774488,0.07447712823249504,0.11497455506321407,0.023117327885039878,0.042551196022748185,0.02754411181215961,0.014715011255590967,0.09854167037532857,0.05842296911169997,0.01381046565447226,0.042771233743594664,0.06103302428759934,0.08456047541624861,0.12450906883180199,0.06829806609461726,0.04828934477133716,0.032594105915452365,0.011114360575093097,0.0,0.019872856358164034
