,CG,CS,CP,CL,HL,CA,CE,CD,CK,CT,CR,HA,HE,CN,EV,CQ,CV,EL,HK,HV,HQ,EI,HR,HI,HS,ET,CH,CI,ES,CF,HD,EF,HT,EY,EA,HF,CY,CM,ER,EK,CC,EE,HN,HY,EQ,HG,HM,EG,HH,EC,HP,ED,HC,EN,CW,EH,EM,EW,HW,EP,CX,EX
A0A0B4J2H0,0.07692307692307693,0.08547008547008547,0.017094017094017096,0.02564102564102564,0.0,0.05982905982905983,0.008547008547008548,0.008547008547008548,0.008547008547008548,0.05128205128205128,0.03418803418803419,0.0,0.008547008547008548,0.008547008547008548,0.05982905982905983,0.03418803418803419,0.03418803418803419,0.017094017094017096,0.008547008547008548,0.0,0.008547008547008548,0.03418803418803419,0.0,0.0,0.008547008547008548,0.02564102564102564,0.0,0.008547008547008548,0.02564102564102564,0.03418803418803419,0.008547008547008548,0.0,0.0,0.02564102564102564,0.05128205128205128,0.008547008547008548,0.017094017094017096,0.008547008547008548,0.008547008547008548,0.02564102564102564,0.0,0.02564102564102564,0.0,0.0,0.02564102564102564,0.0,0.0,0.017094017094017096,0.0,0.017094017094017096,0.0,0.008547008547008548,0.0,0.0,0.017094017094017096,0.0,0.017094017094017096,0.017094017094017096,0.0,0.008547008547008548,0.0,0.0
A0A0C4DH24,0.043859649122807015,0.11403508771929824,0.07017543859649122,0.06140350877192982,0.0,0.02631578947368421,0.02631578947368421,0.017543859649122806,0.02631578947368421,0.017543859649122806,0.017543859649122806,0.008771929824561403,0.008771929824561403,0.008771929824561403,0.02631578947368421,0.03508771929824561,0.017543859649122806,0.043859649122807015,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.05263157894736842,0.0,0.02631578947368421,0.06140350877192982,0.017543859649122806,0.008771929824561403,0.02631578947368421,0.0,0.03508771929824561,0.017543859649122806,0.0,0.0,0.008771929824561403,0.008771929824561403,0.017543859649122806,0.0,0.0,0.0,0.0,0.043859649122807015,0.0,0.0,0.017543859649122806,0.0,0.017543859649122806,0.0,0.008771929824561403,0.0,0.0,0.008771929824561403,0.017543859649122806,0.0,0.008771929824561403,0.0,0.0,0.0,0.0
A0A0C4DH25,0.05172413793103448,0.10344827586206896,0.06896551724137931,0.07758620689655173,0.0,0.04310344827586207,0.034482758620689655,0.017241379310344827,0.008620689655172414,0.04310344827586207,0.034482758620689655,0.0,0.008620689655172414,0.0,0.017241379310344827,0.017241379310344827,0.008620689655172414,0.06896551724137931,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.04310344827586207,0.0,0.017241379310344827,0.04310344827586207,0.017241379310344827,0.008620689655172414,0.017241379310344827,0.0,0.05172413793103448,0.034482758620689655,0.0,0.0,0.008620689655172414,0.008620689655172414,0.0,0.0,0.0,0.0,0.0,0.04310344827586207,0.0,0.0,0.02586206896551724,0.0,0.017241379310344827,0.008620689655172414,0.017241379310344827,0.0,0.0,0.008620689655172414,0.0,0.0,0.008620689655172414,0.0,0.0,0.0,0.0
A0A0C4DH29,0.06837606837606838,0.06837606837606838,0.017094017094017096,0.03418803418803419,0.0,0.07692307692307693,0.0,0.008547008547008548,0.008547008547008548,0.05128205128205128,0.042735042735042736,0.0,0.008547008547008548,0.017094017094017096,0.05982905982905983,0.02564102564102564,0.017094017094017096,0.017094017094017096,0.008547008547008548,0.0,0.008547008547008548,0.017094017094017096,0.0,0.0,0.008547008547008548,0.03418803418803419,0.008547008547008548,0.008547008547008548,0.02564102564102564,0.017094017094017096,0.008547008547008548,0.0,0.0,0.03418803418803419,0.042735042735042736,0.008547008547008548,0.017094017094017096,0.008547008547008548,0.017094017094017096,0.03418803418803419,0.0,0.02564102564102564,0.0,0.0,0.02564102564102564,0.0,0.0,0.008547008547008548,0.0,0.017094017094017096,0.0,0.008547008547008548,0.0,0.008547008547008548,0.017094017094017096,0.008547008547008548,0.02564102564102564,0.02564102564102564,0.0,0.0,0.0,0.0
A0A0C4DH30,0.09401709401709402,0.05982905982905983,0.017094017094017096,0.03418803418803419,0.0,0.017094017094017096,0.017094017094017096,0.0,0.02564102564102564,0.008547008547008548,0.05982905982905983,0.008547008547008548,0.008547008547008548,0.042735042735042736,0.05128205128205128,0.017094017094017096,0.03418803418803419,0.05128205128205128,0.0,0.008547008547008548,0.0,0.017094017094017096,0.0,0.0,0.008547008547008548,0.008547008547008548,0.0,0.008547008547008548,0.05128205128205128,0.03418803418803419,0.017094017094017096,0.008547008547008548,0.0,0.03418803418803419,0.03418803418803419,0.0,0.0,0.017094017094017096,0.03418803418803419,0.017094017094017096,0.008547008547008548,0.017094017094017096,0.0,0.0,0.017094017094017096,0.0,0.0,0.017094017094017096,0.0,0.017094017094017096,0.0,0.017094017094017096,0.0,0.008547008547008548,0.017094017094017096,0.008547008547008548,0.008547008547008548,0.017094017094017096,0.0,0.0,0.0,0.0
A0A0C4DH31,0.06837606837606838,0.05982905982905983,0.017094017094017096,0.03418803418803419,0.008547008547008548,0.07692307692307693,0.0,0.008547008547008548,0.008547008547008548,0.05982905982905983,0.03418803418803419,0.0,0.0,0.017094017094017096,0.05982905982905983,0.02564102564102564,0.017094017094017096,0.017094017094017096,0.008547008547008548,0.0,0.008547008547008548,0.017094017094017096,0.0,0.0,0.008547008547008548,0.042735042735042736,0.008547008547008548,0.008547008547008548,0.042735042735042736,0.017094017094017096,0.017094017094017096,0.0,0.0,0.03418803418803419,0.03418803418803419,0.0,0.02564102564102564,0.008547008547008548,0.008547008547008548,0.02564102564102564,0.0,0.02564102564102564,0.0,0.0,0.02564102564102564,0.0,0.0,0.017094017094017096,0.0,0.017094017094017096,0.0,0.008547008547008548,0.0,0.008547008547008548,0.017094017094017096,0.0,0.02564102564102564,0.02564102564102564,0.0,0.0,0.0,0.0
A0A0C4DH32,0.10256410256410256,0.03418803418803419,0.017094017094017096,0.042735042735042736,0.0,0.03418803418803419,0.017094017094017096,0.017094017094017096,0.03418803418803419,0.017094017094017096,0.03418803418803419,0.008547008547008548,0.008547008547008548,0.03418803418803419,0.042735042735042736,0.008547008547008548,0.03418803418803419,0.05128205128205128,0.0,0.008547008547008548,0.0,0.017094017094017096,0.0,0.0,0.008547008547008548,0.017094017094017096,0.0,0.008547008547008548,0.05982905982905983,0.03418803418803419,0.017094017094017096,0.008547008547008548,0.0,0.02564102564102564,0.03418803418803419,0.0,0.008547008547008548,0.008547008547008548,0.02564102564102564,0.0,0.008547008547008548,0.017094017094017096,0.0,0.0,0.02564102564102564,0.0,0.0,0.03418803418803419,0.0,0.017094017094017096,0.0,0.008547008547008548,0.0,0.008547008547008548,0.017094017094017096,0.008547008547008548,0.017094017094017096,0.017094017094017096,0.0,0.0,0.0,0.0
A0A0C4DH33,0.06837606837606838,0.03418803418803419,0.02564102564102564,0.05128205128205128,0.0,0.06837606837606838,0.02564102564102564,0.02564102564102564,0.017094017094017096,0.07692307692307693,0.02564102564102564,0.0,0.008547008547008548,0.0,0.06837606837606838,0.017094017094017096,0.017094017094017096,0.017094017094017096,0.008547008547008548,0.0,0.008547008547008548,0.008547008547008548,0.0,0.0,0.008547008547008548,0.03418803418803419,0.008547008547008548,0.008547008547008548,0.03418803418803419,0.008547008547008548,0.008547008547008548,0.008547008547008548,0.0,0.03418803418803419,0.02564102564102564,0.008547008547008548,0.008547008547008548,0.008547008547008548,0.008547008547008548,0.02564102564102564,0.008547008547008548,0.03418803418803419,0.0,0.0,0.02564102564102564,0.0,0.0,0.017094017094017096,0.0,0.017094017094017096,0.0,0.017094017094017096,0.0,0.0,0.008547008547008548,0.008547008547008548,0.03418803418803419,0.017094017094017096,0.0,0.0,0.0,0.0
A0A0C4DH34,0.042735042735042736,0.1111111111111111,0.042735042735042736,0.05128205128205128,0.008547008547008548,0.017094017094017096,0.0,0.008547008547008548,0.03418803418803419,0.03418803418803419,0.02564102564102564,0.008547008547008548,0.0,0.02564102564102564,0.042735042735042736,0.008547008547008548,0.03418803418803419,0.05128205128205128,0.008547008547008548,0.008547008547008548,0.0,0.02564102564102564,0.0,0.0,0.008547008547008548,0.02564102564102564,0.008547008547008548,0.008547008547008548,0.03418803418803419,0.017094017094017096,0.008547008547008548,0.008547008547008548,0.0,0.05128205128205128,0.02564102564102564,0.0,0.017094017094017096,0.008547008547008548,0.008547008547008548,0.008547008547008548,0.0,0.017094017094017096,0.0,0.0,0.03418803418803419,0.0,0.0,0.02564102564102564,0.0,0.017094017094017096,0.008547008547008548,0.008547008547008548,0.0,0.0,0.017094017094017096,0.0,0.008547008547008548,0.03418803418803419,0.0,0.0,0.0,0.0
A0A0C4DH35,0.09401709401709402,0.05982905982905983,0.017094017094017096,0.042735042735042736,0.0,0.03418803418803419,0.017094017094017096,0.0,0.02564102564102564,0.017094017094017096,0.03418803418803419,0.008547008547008548,0.008547008547008548,0.042735042735042736,0.05982905982905983,0.017094017094017096,0.02564102564102564,0.05128205128205128,0.0,0.008547008547008548,0.0,0.017094017094017096,0.0,0.0,0.008547008547008548,0.02564102564102564,0.0,0.008547008547008548,0.05128205128205128,0.03418803418803419,0.017094017094017096,0.008547008547008548,0.0,0.03418803418803419,0.02564102564102564,0.0,0.0,0.008547008547008548,0.02564102564102564,0.0,0.008547008547008548,0.017094017094017096,0.0,0.0,0.02564102564102564,0.0,0.0,0.017094017094017096,0.0,0.017094017094017096,0.0,0.017094017094017096,0.0,0.008547008547008548,0.017094017094017096,0.017094017094017096,0.008547008547008548,0.017094017094017096,0.0,0.0,0.0,0.0
A0A0C4DH38,0.07692307692307693,0.08547008547008547,0.02564102564102564,0.05982905982905983,0.0,0.03418803418803419,0.017094017094017096,0.017094017094017096,0.03418803418803419,0.03418803418803419,0.008547008547008548,0.008547008547008548,0.0,0.0,0.03418803418803419,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.0,0.0,0.0,0.042735042735042736,0.0,0.0,0.017094017094017096,0.017094017094017096,0.0,0.017094017094017096,0.03418803418803419,0.008547008547008548,0.008547008547008548,0.0,0.0,0.03418803418803419,0.042735042735042736,0.008547008547008548,0.02564102564102564,0.017094017094017096,0.017094017094017096,0.02564102564102564,0.008547008547008548,0.017094017094017096,0.0,0.0,0.03418803418803419,0.0,0.0,0.02564102564102564,0.0,0.017094017094017096,0.008547008547008548,0.008547008547008548,0.0,0.0,0.0,0.0,0.017094017094017096,0.03418803418803419,0.0,0.0,0.0,0.0
A0A0C4DH41,0.059322033898305086,0.1016949152542373,0.0423728813559322,0.05084745762711865,0.00847457627118644,0.01694915254237288,0.00847457627118644,0.0,0.03389830508474576,0.03389830508474576,0.025423728813559324,0.01694915254237288,0.0,0.01694915254237288,0.0423728813559322,0.00847457627118644,0.0423728813559322,0.05084745762711865,0.00847457627118644,0.0,0.0,0.03389830508474576,0.0,0.0,0.00847457627118644,0.03389830508474576,0.00847457627118644,0.0,0.05084745762711865,0.01694915254237288,0.00847457627118644,0.00847457627118644,0.0,0.059322033898305086,0.01694915254237288,0.0,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.0,0.01694915254237288,0.0,0.0,0.03389830508474576,0.0,0.0,0.01694915254237288,0.0,0.01694915254237288,0.00847457627118644,0.00847457627118644,0.0,0.00847457627118644,0.01694915254237288,0.0,0.0,0.025423728813559324,0.0,0.0,0.0,0.0
A0A0C4DH42,0.09482758620689655,0.06896551724137931,0.017241379310344827,0.04310344827586207,0.0,0.02586206896551724,0.017241379310344827,0.0,0.034482758620689655,0.017241379310344827,0.02586206896551724,0.008620689655172414,0.008620689655172414,0.034482758620689655,0.04310344827586207,0.017241379310344827,0.04310344827586207,0.05172413793103448,0.0,0.008620689655172414,0.0,0.02586206896551724,0.0,0.0,0.008620689655172414,0.02586206896551724,0.0,0.008620689655172414,0.05172413793103448,0.02586206896551724,0.017241379310344827,0.008620689655172414,0.0,0.0603448275862069,0.034482758620689655,0.0,0.0,0.008620689655172414,0.02586206896551724,0.0,0.017241379310344827,0.017241379310344827,0.0,0.0,0.02586206896551724,0.0,0.0,0.008620689655172414,0.0,0.017241379310344827,0.0,0.008620689655172414,0.0,0.0,0.008620689655172414,0.0,0.017241379310344827,0.017241379310344827,0.0,0.0,0.0,0.0
A0A0C4DH43,0.03361344537815126,0.06722689075630252,0.04201680672268908,0.06722689075630252,0.008403361344537815,0.008403361344537815,0.0,0.04201680672268908,0.025210084033613446,0.07563025210084033,0.008403361344537815,0.0,0.0,0.01680672268907563,0.03361344537815126,0.01680672268907563,0.025210084033613446,0.058823529411764705,0.008403361344537815,0.008403361344537815,0.0,0.025210084033613446,0.0,0.0,0.008403361344537815,0.058823529411764705,0.0,0.01680672268907563,0.03361344537815126,0.008403361344537815,0.008403361344537815,0.01680672268907563,0.008403361344537815,0.01680672268907563,0.03361344537815126,0.0,0.008403361344537815,0.025210084033613446,0.03361344537815126,0.025210084033613446,0.008403361344537815,0.01680672268907563,0.0,0.0,0.01680672268907563,0.0,0.0,0.0,0.0,0.01680672268907563,0.008403361344537815,0.01680672268907563,0.0,0.0,0.01680672268907563,0.0,0.008403361344537815,0.01680672268907563,0.0,0.0,0.0,0.0
A0A0C4DH55,0.04201680672268908,0.09243697478991597,0.07563025210084033,0.058823529411764705,0.0,0.04201680672268908,0.025210084033613446,0.008403361344537815,0.01680672268907563,0.04201680672268908,0.025210084033613446,0.0,0.008403361344537815,0.008403361344537815,0.01680672268907563,0.03361344537815126,0.008403361344537815,0.058823529411764705,0.0,0.0,0.0,0.01680672268907563,0.0,0.0,0.0,0.04201680672268908,0.008403361344537815,0.01680672268907563,0.05042016806722689,0.03361344537815126,0.008403361344537815,0.01680672268907563,0.0,0.04201680672268908,0.025210084033613446,0.0,0.008403361344537815,0.008403361344537815,0.01680672268907563,0.0,0.0,0.0,0.0,0.0,0.04201680672268908,0.0,0.0,0.025210084033613446,0.0,0.01680672268907563,0.008403361344537815,0.01680672268907563,0.0,0.0,0.01680672268907563,0.0,0.008403361344537815,0.008403361344537815,0.0,0.0,0.0,0.0
A0A0C4DH67,0.06086956521739131,0.08695652173913043,0.06086956521739131,0.0782608695652174,0.0,0.043478260869565216,0.0,0.008695652173913044,0.017391304347826087,0.02608695652173913,0.034782608695652174,0.0,0.008695652173913044,0.0,0.008695652173913044,0.034782608695652174,0.017391304347826087,0.034782608695652174,0.0,0.0,0.0,0.02608695652173913,0.0,0.0,0.008695652173913044,0.05217391304347826,0.0,0.017391304347826087,0.05217391304347826,0.008695652173913044,0.008695652173913044,0.02608695652173913,0.0,0.05217391304347826,0.043478260869565216,0.0,0.017391304347826087,0.008695652173913044,0.017391304347826087,0.008695652173913044,0.017391304347826087,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.017391304347826087,0.0,0.017391304347826087,0.0,0.008695652173913044,0.0,0.0,0.008695652173913044,0.0,0.008695652173913044,0.008695652173913044,0.0,0.0,0.0,0.0
A0A0C4DH68,0.06666666666666667,0.058333333333333334,0.06666666666666667,0.075,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.025,0.0,0.03333333333333333,0.041666666666666664,0.008333333333333333,0.008333333333333333,0.016666666666666666,0.025,0.03333333333333333,0.03333333333333333,0.041666666666666664,0.0,0.008333333333333333,0.008333333333333333,0.03333333333333333,0.0,0.0,0.008333333333333333,0.025,0.008333333333333333,0.008333333333333333,0.06666666666666667,0.016666666666666666,0.008333333333333333,0.016666666666666666,0.0,0.03333333333333333,0.025,0.0,0.0,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.025,0.0,0.016666666666666666,0.0,0.008333333333333333,0.0,0.0,0.008333333333333333,0.0,0.016666666666666666,0.008333333333333333,0.0,0.008333333333333333,0.0,0.0
A0A0C4DH69,0.05982905982905983,0.09401709401709402,0.05982905982905983,0.07692307692307693,0.0,0.03418803418803419,0.0,0.02564102564102564,0.017094017094017096,0.017094017094017096,0.03418803418803419,0.0,0.008547008547008548,0.008547008547008548,0.008547008547008548,0.03418803418803419,0.02564102564102564,0.05982905982905983,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.05128205128205128,0.0,0.017094017094017096,0.042735042735042736,0.008547008547008548,0.008547008547008548,0.02564102564102564,0.0,0.042735042735042736,0.042735042735042736,0.0,0.008547008547008548,0.017094017094017096,0.008547008547008548,0.008547008547008548,0.008547008547008548,0.008547008547008548,0.0,0.0,0.05128205128205128,0.0,0.0,0.017094017094017096,0.0,0.017094017094017096,0.008547008547008548,0.0,0.0,0.0,0.008547008547008548,0.0,0.0,0.008547008547008548,0.0,0.0,0.0,0.0
A0A0C4DH72,0.05982905982905983,0.07692307692307693,0.05982905982905983,0.07692307692307693,0.0,0.042735042735042736,0.0,0.017094017094017096,0.017094017094017096,0.008547008547008548,0.042735042735042736,0.0,0.008547008547008548,0.017094017094017096,0.008547008547008548,0.03418803418803419,0.02564102564102564,0.05128205128205128,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.05128205128205128,0.0,0.017094017094017096,0.05128205128205128,0.008547008547008548,0.008547008547008548,0.017094017094017096,0.0,0.03418803418803419,0.03418803418803419,0.0,0.017094017094017096,0.017094017094017096,0.008547008547008548,0.008547008547008548,0.008547008547008548,0.0,0.0,0.0,0.042735042735042736,0.0,0.0,0.02564102564102564,0.0,0.017094017094017096,0.008547008547008548,0.02564102564102564,0.0,0.0,0.008547008547008548,0.0,0.008547008547008548,0.008547008547008548,0.0,0.0,0.0,0.0
A0A0C4DH73,0.05982905982905983,0.1111111111111111,0.05982905982905983,0.06837606837606838,0.0,0.02564102564102564,0.0,0.02564102564102564,0.017094017094017096,0.008547008547008548,0.03418803418803419,0.0,0.008547008547008548,0.008547008547008548,0.017094017094017096,0.03418803418803419,0.02564102564102564,0.03418803418803419,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.05128205128205128,0.0,0.017094017094017096,0.05128205128205128,0.02564102564102564,0.008547008547008548,0.017094017094017096,0.0,0.03418803418803419,0.05128205128205128,0.0,0.0,0.017094017094017096,0.008547008547008548,0.008547008547008548,0.008547008547008548,0.0,0.0,0.0,0.05128205128205128,0.0,0.0,0.017094017094017096,0.0,0.017094017094017096,0.008547008547008548,0.008547008547008548,0.0,0.0,0.008547008547008548,0.0,0.008547008547008548,0.017094017094017096,0.0,0.0,0.0,0.0
A0A0G2JMI3,0.06837606837606838,0.02564102564102564,0.02564102564102564,0.042735042735042736,0.0,0.05982905982905983,0.02564102564102564,0.042735042735042736,0.017094017094017096,0.08547008547008547,0.02564102564102564,0.0,0.017094017094017096,0.0,0.06837606837606838,0.008547008547008548,0.017094017094017096,0.02564102564102564,0.008547008547008548,0.0,0.0,0.02564102564102564,0.0,0.0,0.008547008547008548,0.03418803418803419,0.008547008547008548,0.008547008547008548,0.02564102564102564,0.008547008547008548,0.008547008547008548,0.0,0.0,0.042735042735042736,0.042735042735042736,0.008547008547008548,0.017094017094017096,0.008547008547008548,0.0,0.02564102564102564,0.008547008547008548,0.02564102564102564,0.0,0.0,0.03418803418803419,0.0,0.0,0.008547008547008548,0.0,0.017094017094017096,0.0,0.008547008547008548,0.0,0.0,0.008547008547008548,0.008547008547008548,0.02564102564102564,0.017094017094017096,0.0,0.0,0.0,0.0
